ID,Fecha,Categoria,Ventas,Clientes,Region,Descuento,Satisfaccion
3994,2023-06-16 09:00:00,A,227.53,5,Oeste,0,2.4
3995,2023-06-16 10:00:00,D,444.28,4,Sur,5,1.3
3996,2023-06-16 11:00:00,D,784.18,11,Norte,5,2.2
3997,2023-06-16 12:00:00,A,786.11,18,Este,15,1.5
3998,2023-06-16 13:00:00,E,458.73,42,Este,20,2.9
3999,2023-06-16 14:00:00,A,794.27,49,Oeste,0,1.6
4000,2023-06-16 15:00:00,B,840.24,30,Este,15,2.9
4001,2023-06-16 16:00:00,C,658.23,15,Oeste,5,1.9
4002,2023-06-16 17:00:00,E,236.14,6,Oeste,15,4.0
4003,2023-06-16 18:00:00,B,281.27,16,Sur,15,1.1
4004,2023-06-16 19:00:00,E,321.69,47,Oeste,0,3.2
4005,2023-06-16 20:00:00,B,125.64,40,Norte,0,1.7
4006,2023-06-16 21:00:00,C,280.43,9,Este,0,1.0
4007,2023-06-16 22:00:00,C,217.42,43,Oeste,20,4.5
4008,2023-06-16 23:00:00,D,460.78,34,Este,15,3.7
4009,2023-06-17 00:00:00,B,909.35,27,Oeste,15,1.4
4010,2023-06-17 01:00:00,D,113.44,13,Sur,20,3.7
4011,2023-06-17 02:00:00,B,723.07,36,Norte,5,3.4
4012,2023-06-17 03:00:00,D,690.41,27,Este,10,2.9
4013,2023-06-17 04:00:00,C,104.8,9,Sur,5,2.7
4014,2023-06-17 05:00:00,E,923.35,5,Este,20,4.5
4015,2023-06-17 06:00:00,D,572.79,22,Sur,15,2.0
4016,2023-06-17 07:00:00,B,370.09,31,Norte,15,2.6
4017,2023-06-17 08:00:00,B,758.97,3,Oeste,0,2.3
4018,2023-06-17 09:00:00,C,264.79,30,Sur,0,4.1
4019,2023-06-17 10:00:00,B,696.57,21,Este,15,4.7
4020,2023-06-17 11:00:00,A,49.31,35,Este,15,4.4
4021,2023-06-17 12:00:00,E,841.01,6,Sur,0,4.2
4022,2023-06-17 13:00:00,D,453.69,28,Norte,0,4.9
4023,2023-06-17 14:00:00,E,640.33,32,Norte,5,3.8
4024,2023-06-17 15:00:00,C,229.03,42,Oeste,15,4.0
4025,2023-06-17 16:00:00,D,680.3,37,Oeste,15,4.9
4026,2023-06-17 17:00:00,D,774.52,25,Este,20,1.0
4027,2023-06-17 18:00:00,A,478.48,32,Este,5,3.5
4028,2023-06-17 19:00:00,C,621.55,35,Oeste,10,4.0
4029,2023-06-17 20:00:00,B,461.76,22,Oeste,10,4.7
4030,2023-06-17 21:00:00,A,895.15,24,Oeste,10,4.5
4031,2023-06-17 22:00:00,A,502.89,39,Sur,0,4.4
4032,2023-06-17 23:00:00,E,843.39,30,Oeste,10,4.8
4033,2023-06-18 00:00:00,E,803.34,32,Sur,20,3.1
4034,2023-06-18 01:00:00,E,416.4,31,Sur,0,1.0
4035,2023-06-18 02:00:00,A,237.78,23,Oeste,0,1.0
4036,2023-06-18 03:00:00,B,412.02,40,Norte,10,3.2
4037,2023-06-18 04:00:00,D,827.96,33,Norte,0,2.7
4038,2023-06-18 05:00:00,E,235.36,25,Este,5,2.8
4039,2023-06-18 06:00:00,B,529.19,36,Oeste,5,2.6
4040,2023-06-18 07:00:00,C,808.04,24,Este,10,4.7
4041,2023-06-18 08:00:00,E,359.94,31,Oeste,20,2.4
4042,2023-06-18 09:00:00,D,645.79,39,Este,0,4.4
4043,2023-06-18 10:00:00,C,253.18,46,Sur,15,4.6
4044,2023-06-18 11:00:00,C,118.19,13,Oeste,10,3.0
4045,2023-06-18 12:00:00,D,796.44,10,Norte,0,2.8
4046,2023-06-18 13:00:00,E,107.98,23,Oeste,10,4.0
4047,2023-06-18 14:00:00,A,278.67,18,Este,10,3.8
4048,2023-06-18 15:00:00,D,856.56,32,Este,20,2.3
4049,2023-06-18 16:00:00,D,353.0,33,Este,15,1.4
4050,2023-06-18 17:00:00,D,973.31,36,Este,0,2.1
4051,2023-06-18 18:00:00,C,979.94,28,Este,10,1.5
4052,2023-06-18 19:00:00,B,275.59,16,Este,10,2.2
4053,2023-06-18 20:00:00,A,50.57,16,Norte,0,2.0
4054,2023-06-18 21:00:00,E,708.01,18,Este,10,3.6
4055,2023-06-18 22:00:00,E,456.48,8,Norte,10,4.8
4056,2023-06-18 23:00:00,B,109.75,42,Oeste,10,3.7
4057,2023-06-19 00:00:00,D,710.45,16,Sur,5,4.7
4058,2023-06-19 01:00:00,A,40.86,11,Norte,5,4.1
4059,2023-06-19 02:00:00,E,871.49,6,Oeste,15,3.9
4060,2023-06-19 03:00:00,E,147.27,1,Sur,20,2.7
4061,2023-06-19 04:00:00,D,136.04,12,Norte,0,2.3
4062,2023-06-19 05:00:00,B,183.92,38,Norte,20,4.4
4063,2023-06-19 06:00:00,A,960.66,28,Oeste,20,4.6
4064,2023-06-19 07:00:00,B,696.24,45,Este,5,2.8
4065,2023-06-19 08:00:00,B,803.36,17,Norte,15,1.0
4066,2023-06-19 09:00:00,A,403.66,1,Norte,20,4.2
4067,2023-06-19 10:00:00,A,342.95,32,Oeste,20,2.1
4068,2023-06-19 11:00:00,E,242.14,8,Este,10,1.0
4069,2023-06-19 12:00:00,E,485.84,40,Sur,0,4.2
4070,2023-06-19 13:00:00,A,556.31,43,Este,15,3.1
4071,2023-06-19 14:00:00,C,635.46,46,Este,0,3.7
4072,2023-06-19 15:00:00,E,264.55,24,Oeste,5,4.7
4073,2023-06-19 16:00:00,C,949.17,10,Este,20,3.2
4074,2023-06-19 17:00:00,A,178.06,47,Oeste,20,3.0
4075,2023-06-19 18:00:00,E,966.0,39,Sur,0,2.2
4076,2023-06-19 19:00:00,B,24.71,39,Norte,5,2.2
4077,2023-06-19 20:00:00,A,486.31,10,Norte,10,4.2
4078,2023-06-19 21:00:00,D,340.03,36,Oeste,10,2.8
4079,2023-06-19 22:00:00,C,454.63,25,Oeste,20,1.7
4080,2023-06-19 23:00:00,A,574.96,10,Este,20,1.4
4081,2023-06-20 00:00:00,A,441.23,19,Este,15,2.9
4082,2023-06-20 01:00:00,E,420.7,46,Norte,0,2.9
4083,2023-06-20 02:00:00,E,735.4,45,Norte,20,3.6
4084,2023-06-20 03:00:00,E,689.02,15,Norte,5,2.9
4085,2023-06-20 04:00:00,D,834.94,16,Oeste,0,1.6
4086,2023-06-20 05:00:00,E,257.46,2,Sur,15,3.0
4087,2023-06-20 06:00:00,A,613.43,29,Sur,10,4.6
4088,2023-06-20 07:00:00,E,589.34,4,Oeste,15,1.6
4089,2023-06-20 08:00:00,B,376.04,29,Este,0,3.8
4090,2023-06-20 09:00:00,E,491.2,31,Sur,10,3.4
4091,2023-06-20 10:00:00,D,320.64,17,Este,5,4.0
4092,2023-06-20 11:00:00,B,150.43,10,Norte,10,1.6
4093,2023-06-20 12:00:00,A,221.66,27,Norte,10,4.8
4094,2023-06-20 13:00:00,A,114.46,41,Este,5,3.5
4095,2023-06-20 14:00:00,C,686.24,15,Norte,20,4.4
4096,2023-06-20 15:00:00,B,664.12,44,Oeste,20,2.0
4097,2023-06-20 16:00:00,C,951.1,31,Este,10,4.0
4098,2023-06-20 17:00:00,B,732.38,21,Este,10,4.1
4099,2023-06-20 18:00:00,B,61.53,41,Este,15,2.6
4100,2023-06-20 19:00:00,D,885.4,46,Sur,20,2.5
4101,2023-06-20 20:00:00,C,864.05,45,Este,5,3.6
4102,2023-06-20 21:00:00,D,448.89,26,Este,10,1.4
4103,2023-06-20 22:00:00,B,590.0,38,Este,10,3.9
4104,2023-06-20 23:00:00,A,976.32,36,Sur,15,1.2
4105,2023-06-21 00:00:00,B,536.98,17,Norte,15,1.8
4106,2023-06-21 01:00:00,D,906.27,3,Sur,15,3.7
4107,2023-06-21 02:00:00,C,92.21,14,Oeste,0,1.4
4108,2023-06-21 03:00:00,C,199.14,49,Este,5,4.9
4109,2023-06-21 04:00:00,D,446.35,13,Oeste,0,4.5
4110,2023-06-21 05:00:00,C,588.91,41,Sur,10,3.5
4111,2023-06-21 06:00:00,E,818.07,27,Norte,15,4.3
4112,2023-06-21 07:00:00,A,988.38,1,Norte,15,4.6
4113,2023-06-21 08:00:00,A,394.96,17,Este,15,2.0
4114,2023-06-21 09:00:00,A,56.94,48,Norte,20,4.4
4115,2023-06-21 10:00:00,C,803.16,34,Sur,5,1.8
4116,2023-06-21 11:00:00,C,608.34,14,Sur,0,2.7
4117,2023-06-21 12:00:00,B,206.56,17,Norte,5,3.2
4118,2023-06-21 13:00:00,B,499.88,3,Este,15,3.9
4119,2023-06-21 14:00:00,A,744.89,34,Este,10,1.1
4120,2023-06-21 15:00:00,E,772.71,40,Sur,20,2.2
4121,2023-06-21 16:00:00,B,504.62,25,Norte,5,3.4
4122,2023-06-21 17:00:00,B,312.16,2,Sur,10,2.4
4123,2023-06-21 18:00:00,C,974.01,34,Sur,15,4.1
4124,2023-06-21 19:00:00,E,666.73,26,Oeste,15,3.6
4125,2023-06-21 20:00:00,A,414.16,31,Sur,15,1.9
4126,2023-06-21 21:00:00,B,287.66,9,Este,15,1.6
4127,2023-06-21 22:00:00,E,733.79,30,Norte,20,3.5
4128,2023-06-21 23:00:00,E,249.76,20,Norte,20,2.8
4129,2023-06-22 00:00:00,A,179.99,21,Oeste,5,1.7
4130,2023-06-22 01:00:00,E,534.54,29,Oeste,15,2.3
4131,2023-06-22 02:00:00,E,297.09,25,Este,20,2.2
4132,2023-06-22 03:00:00,E,632.62,38,Oeste,10,1.4
4133,2023-06-22 04:00:00,B,126.76,44,Sur,20,3.2
4134,2023-06-22 05:00:00,A,658.39,25,Sur,20,4.1
4135,2023-06-22 06:00:00,E,290.46,9,Este,5,3.3
4136,2023-06-22 07:00:00,E,10.24,39,Norte,20,4.3
4137,2023-06-22 08:00:00,B,135.67,44,Este,10,1.5
4138,2023-06-22 09:00:00,A,934.28,26,Oeste,15,2.7
4139,2023-06-22 10:00:00,C,868.68,37,Norte,0,3.4
4140,2023-06-22 11:00:00,B,241.27,16,Norte,5,3.7
4141,2023-06-22 12:00:00,A,780.59,37,Norte,10,3.8
4142,2023-06-22 13:00:00,E,612.49,12,Oeste,5,3.9
4143,2023-06-22 14:00:00,A,971.2,24,Sur,15,3.6
4144,2023-06-22 15:00:00,A,379.87,26,Sur,20,1.4
4145,2023-06-22 16:00:00,A,684.65,20,Oeste,20,3.8
4146,2023-06-22 17:00:00,C,72.9,9,Oeste,10,3.9
4147,2023-06-22 18:00:00,A,402.28,23,Este,15,5.0
4148,2023-06-22 19:00:00,C,964.18,39,Este,0,3.8
4149,2023-06-22 20:00:00,E,543.59,29,Sur,0,3.7
4150,2023-06-22 21:00:00,C,295.0,31,Oeste,20,3.1
4151,2023-06-22 22:00:00,E,129.07,19,Este,15,4.5
4152,2023-06-22 23:00:00,E,706.49,20,Oeste,15,5.0
4153,2023-06-23 00:00:00,C,648.41,23,Oeste,10,4.1
4154,2023-06-23 01:00:00,B,380.2,43,Sur,0,3.5
4155,2023-06-23 02:00:00,D,951.43,27,Sur,10,1.3
4156,2023-06-23 03:00:00,A,31.98,30,Oeste,5,3.9
4157,2023-06-23 04:00:00,D,310.69,21,Norte,15,3.8
4158,2023-06-23 05:00:00,A,921.86,44,Norte,0,4.1
4159,2023-06-23 06:00:00,A,327.73,35,Oeste,10,1.5
4160,2023-06-23 07:00:00,E,259.73,49,Sur,20,3.6
4161,2023-06-23 08:00:00,A,538.88,7,Norte,5,2.2
4162,2023-06-23 09:00:00,A,825.56,22,Sur,10,4.0
4163,2023-06-23 10:00:00,C,112.12,10,Norte,20,2.0
4164,2023-06-23 11:00:00,D,943.59,23,Oeste,0,3.7
4165,2023-06-23 12:00:00,C,797.12,15,Este,0,2.2
4166,2023-06-23 13:00:00,A,189.44,30,Este,5,1.0
4167,2023-06-23 14:00:00,E,714.89,34,Sur,20,3.5
4168,2023-06-23 15:00:00,C,391.11,13,Sur,15,1.5
4169,2023-06-23 16:00:00,C,408.27,4,Norte,0,3.6
4170,2023-06-23 17:00:00,B,785.46,18,Oeste,15,4.7
4171,2023-06-23 18:00:00,A,963.16,23,Norte,15,4.9
4172,2023-06-23 19:00:00,E,135.39,33,Oeste,10,1.9
4173,2023-06-23 20:00:00,C,426.42,34,Oeste,10,4.2
4174,2023-06-23 21:00:00,C,486.13,34,Sur,0,2.4
4175,2023-06-23 22:00:00,E,382.55,36,Este,15,4.6
4176,2023-06-23 23:00:00,A,369.56,35,Este,10,4.1
4177,2023-06-24 00:00:00,B,61.75,17,Sur,20,1.3
4178,2023-06-24 01:00:00,C,688.68,28,Este,20,2.6
4179,2023-06-24 02:00:00,B,441.85,14,Sur,20,2.3
4180,2023-06-24 03:00:00,D,202.85,34,Norte,20,4.1
4181,2023-06-24 04:00:00,A,817.87,48,Oeste,15,2.6
4182,2023-06-24 05:00:00,D,804.54,11,Este,20,3.7
4183,2023-06-24 06:00:00,D,491.53,13,Este,15,3.4
4184,2023-06-24 07:00:00,D,305.47,33,Norte,0,4.9
4185,2023-06-24 08:00:00,A,641.71,2,Norte,0,4.8
4186,2023-06-24 09:00:00,A,295.27,34,Este,20,2.7
4187,2023-06-24 10:00:00,E,243.65,29,Este,20,3.9
4188,2023-06-24 11:00:00,B,733.21,37,Sur,20,4.3
4189,2023-06-24 12:00:00,B,49.92,4,Sur,0,4.6
4190,2023-06-24 13:00:00,E,103.82,12,Este,10,1.3
4191,2023-06-24 14:00:00,E,16.72,26,Sur,0,2.2
4192,2023-06-24 15:00:00,D,161.41,28,Norte,20,2.3
4193,2023-06-24 16:00:00,E,78.3,3,Oeste,10,2.7
4194,2023-06-24 17:00:00,C,995.84,20,Sur,10,1.7
4195,2023-06-24 18:00:00,B,295.92,10,Oeste,5,3.0
4196,2023-06-24 19:00:00,E,157.78,18,Sur,15,3.7
4197,2023-06-24 20:00:00,C,248.59,27,Este,20,3.0
4198,2023-06-24 21:00:00,C,936.76,31,Sur,15,3.7
4199,2023-06-24 22:00:00,C,524.96,27,Oeste,5,1.3
4200,2023-06-24 23:00:00,C,371.17,42,Oeste,15,4.5
4201,2023-06-25 00:00:00,D,874.66,1,Este,20,4.8
4202,2023-06-25 01:00:00,C,401.04,6,Oeste,5,3.5
4203,2023-06-25 02:00:00,D,341.66,11,Este,15,4.5
4204,2023-06-25 03:00:00,D,215.21,34,Este,0,1.5
4205,2023-06-25 04:00:00,C,384.02,39,Oeste,10,4.2
4206,2023-06-25 05:00:00,B,323.52,20,Norte,5,1.5
4207,2023-06-25 06:00:00,C,680.53,21,Oeste,0,2.6
4208,2023-06-25 07:00:00,C,296.69,21,Oeste,20,2.3
4209,2023-06-25 08:00:00,C,581.43,18,Sur,10,3.3
4210,2023-06-25 09:00:00,B,75.23,21,Oeste,5,2.2
4211,2023-06-25 10:00:00,A,199.38,19,Sur,10,3.5
4212,2023-06-25 11:00:00,A,413.33,4,Sur,5,2.5
4213,2023-06-25 12:00:00,D,937.58,13,Oeste,5,4.4
4214,2023-06-25 13:00:00,D,383.48,18,Este,15,3.5
4215,2023-06-25 14:00:00,B,667.43,29,Norte,10,1.9
4216,2023-06-25 15:00:00,E,262.54,25,Oeste,10,2.3
4217,2023-06-25 16:00:00,A,135.76,13,Oeste,0,4.4
4218,2023-06-25 17:00:00,D,67.95,27,Este,20,2.5
4219,2023-06-25 18:00:00,A,312.36,19,Sur,0,3.1
4220,2023-06-25 19:00:00,B,166.08,49,Este,15,3.6
4221,2023-06-25 20:00:00,B,182.27,1,Este,5,2.4
4222,2023-06-25 21:00:00,E,763.15,38,Sur,15,2.2
4223,2023-06-25 22:00:00,E,25.68,19,Oeste,15,2.9
4224,2023-06-25 23:00:00,B,562.23,1,Este,0,1.9
4225,2023-06-26 00:00:00,D,385.67,40,Este,5,2.1
4226,2023-06-26 01:00:00,A,511.48,17,Oeste,20,1.2
4227,2023-06-26 02:00:00,C,567.2,21,Oeste,15,2.2
4228,2023-06-26 03:00:00,E,320.23,22,Norte,20,2.3
4229,2023-06-26 04:00:00,C,302.16,15,Este,5,4.8
4230,2023-06-26 05:00:00,D,736.07,39,Norte,5,3.4
4231,2023-06-26 06:00:00,E,872.56,48,Sur,0,4.1
4232,2023-06-26 07:00:00,C,200.66,39,Oeste,10,1.2
4233,2023-06-26 08:00:00,D,106.64,32,Oeste,0,1.4
4234,2023-06-26 09:00:00,A,898.82,49,Norte,20,4.3
4235,2023-06-26 10:00:00,D,356.4,4,Este,0,3.5
4236,2023-06-26 11:00:00,E,555.8,44,Sur,5,1.8
4237,2023-06-26 12:00:00,B,365.95,45,Este,15,2.6
4238,2023-06-26 13:00:00,A,134.54,32,Este,10,3.2
4239,2023-06-26 14:00:00,C,593.44,4,Norte,5,4.4
4240,2023-06-26 15:00:00,E,529.89,1,Este,15,1.2
4241,2023-06-26 16:00:00,B,210.96,33,Norte,20,3.4
4242,2023-06-26 17:00:00,D,457.35,7,Oeste,20,3.9
4243,2023-06-26 18:00:00,B,798.98,9,Oeste,20,4.9
4244,2023-06-26 19:00:00,E,594.52,1,Oeste,0,4.2
4245,2023-06-26 20:00:00,E,105.95,16,Sur,20,2.1
4246,2023-06-26 21:00:00,B,552.54,18,Sur,20,3.8
4247,2023-06-26 22:00:00,D,705.71,47,Este,0,4.1
4248,2023-06-26 23:00:00,B,794.78,6,Norte,15,3.9
4249,2023-06-27 00:00:00,E,632.83,2,Este,5,4.3
4250,2023-06-27 01:00:00,E,161.13,9,Oeste,10,4.6
4251,2023-06-27 02:00:00,C,713.07,4,Este,20,1.4
4252,2023-06-27 03:00:00,C,680.57,45,Este,20,1.4
4253,2023-06-27 04:00:00,A,34.18,23,Este,20,4.2
4254,2023-06-27 05:00:00,E,417.63,43,Oeste,0,2.0
4255,2023-06-27 06:00:00,C,339.62,45,Norte,0,1.2
4256,2023-06-27 07:00:00,B,672.72,43,Este,0,2.6
4257,2023-06-27 08:00:00,D,223.97,8,Oeste,10,4.3
4258,2023-06-27 09:00:00,B,594.96,39,Sur,5,1.5
4259,2023-06-27 10:00:00,D,914.07,25,Norte,20,3.7
4260,2023-06-27 11:00:00,C,799.82,16,Oeste,15,1.0
4261,2023-06-27 12:00:00,A,922.24,35,Este,20,1.4
4262,2023-06-27 13:00:00,B,978.72,17,Oeste,20,2.4
4263,2023-06-27 14:00:00,B,20.56,18,Norte,20,1.3
4264,2023-06-27 15:00:00,B,626.51,27,Este,20,4.4
4265,2023-06-27 16:00:00,D,418.71,15,Sur,5,4.5
4266,2023-06-27 17:00:00,C,861.26,17,Sur,15,4.0
4267,2023-06-27 18:00:00,B,259.3,43,Sur,0,2.0
4268,2023-06-27 19:00:00,B,981.22,5,Oeste,15,3.1
4269,2023-06-27 20:00:00,A,617.57,16,Norte,20,1.7
4270,2023-06-27 21:00:00,A,795.6,15,Sur,15,2.1
4271,2023-06-27 22:00:00,C,94.74,42,Este,20,3.1
4272,2023-06-27 23:00:00,C,191.62,46,Este,15,3.9
4273,2023-06-28 00:00:00,E,760.82,34,Este,10,1.4
4274,2023-06-28 01:00:00,A,31.77,48,Oeste,15,2.2
4275,2023-06-28 02:00:00,E,818.71,19,Norte,0,4.7
4276,2023-06-28 03:00:00,D,23.81,8,Norte,0,2.7
4277,2023-06-28 04:00:00,E,660.55,47,Sur,15,4.8
4278,2023-06-28 05:00:00,B,371.44,10,Norte,15,5.0
4279,2023-06-28 06:00:00,E,615.38,5,Este,5,3.1
4280,2023-06-28 07:00:00,C,699.07,48,Este,15,2.2
4281,2023-06-28 08:00:00,D,349.05,26,Oeste,0,4.2
4282,2023-06-28 09:00:00,B,116.88,22,Este,10,1.6
4283,2023-06-28 10:00:00,E,78.95,44,Norte,0,2.0
4284,2023-06-28 11:00:00,D,593.05,23,Este,5,4.1
4285,2023-06-28 12:00:00,D,525.45,13,Sur,15,2.7
4286,2023-06-28 13:00:00,B,744.78,9,Oeste,10,1.8
4287,2023-06-28 14:00:00,E,514.64,49,Oeste,0,3.6
4288,2023-06-28 15:00:00,D,428.22,20,Norte,10,3.9
4289,2023-06-28 16:00:00,D,404.11,28,Este,20,1.5
4290,2023-06-28 17:00:00,A,36.18,44,Este,0,2.1
4291,2023-06-28 18:00:00,D,342.2,37,Norte,20,1.9
4292,2023-06-28 19:00:00,A,976.26,24,Norte,10,2.5
4293,2023-06-28 20:00:00,E,874.82,44,Sur,15,4.1
4294,2023-06-28 21:00:00,E,336.08,33,Norte,15,3.9
4295,2023-06-28 22:00:00,E,591.92,20,Este,15,3.7
4296,2023-06-28 23:00:00,C,848.82,48,Sur,20,1.0
4297,2023-06-29 00:00:00,E,446.86,30,Oeste,15,1.6
4298,2023-06-29 01:00:00,D,27.78,44,Este,5,1.9
4299,2023-06-29 02:00:00,B,83.77,9,Oeste,0,2.1
4300,2023-06-29 03:00:00,A,515.29,45,Oeste,0,1.6
4301,2023-06-29 04:00:00,C,969.74,49,Oeste,10,2.6
4302,2023-06-29 05:00:00,E,696.28,17,Este,20,1.3
4303,2023-06-29 06:00:00,E,80.21,36,Oeste,0,4.0
4304,2023-06-29 07:00:00,B,197.47,14,Este,20,4.2
4305,2023-06-29 08:00:00,B,773.61,19,Oeste,10,3.3
4306,2023-06-29 09:00:00,C,843.03,7,Norte,15,1.4
4307,2023-06-29 10:00:00,A,621.52,3,Norte,10,4.6
4308,2023-06-29 11:00:00,E,647.98,33,Este,5,4.9
4309,2023-06-29 12:00:00,C,38.05,44,Oeste,15,1.8
4310,2023-06-29 13:00:00,D,830.24,32,Oeste,15,3.8
4311,2023-06-29 14:00:00,D,790.39,47,Oeste,15,4.4
4312,2023-06-29 15:00:00,C,266.44,11,Norte,10,3.2
4313,2023-06-29 16:00:00,E,711.59,42,Oeste,5,2.3
4314,2023-06-29 17:00:00,C,222.71,2,Oeste,20,2.9
4315,2023-06-29 18:00:00,E,49.93,26,Este,10,3.0
4316,2023-06-29 19:00:00,B,209.13,4,Oeste,0,2.6
4317,2023-06-29 20:00:00,C,186.84,17,Norte,0,4.7
4318,2023-06-29 21:00:00,E,344.37,17,Oeste,10,4.0
4319,2023-06-29 22:00:00,C,424.27,28,Norte,20,2.0
4320,2023-06-29 23:00:00,C,513.45,30,Norte,0,3.3
4321,2023-06-30 00:00:00,E,481.99,40,Sur,20,3.8
4322,2023-06-30 01:00:00,E,277.97,23,Norte,15,1.6
4323,2023-06-30 02:00:00,A,38.88,46,Sur,10,2.4
4324,2023-06-30 03:00:00,C,609.05,24,Sur,15,4.6
4325,2023-06-30 04:00:00,D,401.79,29,Oeste,0,3.3
4326,2023-06-30 05:00:00,C,305.69,4,Sur,20,1.9
4327,2023-06-30 06:00:00,C,868.27,38,Este,15,1.5
4328,2023-06-30 07:00:00,E,749.28,29,Norte,0,3.1
4329,2023-06-30 08:00:00,C,859.19,19,Este,5,3.2
4330,2023-06-30 09:00:00,C,500.03,27,Sur,15,2.3
4331,2023-06-30 10:00:00,D,139.62,29,Oeste,5,3.5
4332,2023-06-30 11:00:00,E,699.26,36,Norte,5,1.3
4333,2023-06-30 12:00:00,C,214.01,35,Este,0,1.6
4334,2023-06-30 13:00:00,B,446.82,6,Oeste,10,3.2
4335,2023-06-30 14:00:00,A,74.35,23,Sur,20,1.2
4336,2023-06-30 15:00:00,D,827.06,39,Oeste,0,4.5
4337,2023-06-30 16:00:00,C,134.68,46,Este,15,1.6
4338,2023-06-30 17:00:00,B,904.07,44,Oeste,20,3.7
4339,2023-06-30 18:00:00,C,865.59,48,Este,10,2.6
4340,2023-06-30 19:00:00,C,469.94,8,Oeste,0,2.6
4341,2023-06-30 20:00:00,E,746.92,2,Norte,10,4.1
4342,2023-06-30 21:00:00,E,623.25,13,Oeste,15,3.0
4343,2023-06-30 22:00:00,E,805.04,40,Norte,0,3.9
4344,2023-06-30 23:00:00,B,437.49,21,Este,15,3.0
4345,2023-07-01 00:00:00,C,787.95,31,Norte,20,3.4
4346,2023-07-01 01:00:00,A,467.83,48,Oeste,20,4.0
4347,2023-07-01 02:00:00,D,941.56,36,Norte,10,3.4
4348,2023-07-01 03:00:00,E,491.51,48,Este,10,3.5
4349,2023-07-01 04:00:00,E,467.99,38,Oeste,20,4.2
4350,2023-07-01 05:00:00,C,787.22,27,Norte,5,4.8
4351,2023-07-01 06:00:00,C,823.36,36,Norte,20,2.5
4352,2023-07-01 07:00:00,B,558.94,48,Sur,0,3.3
4353,2023-07-01 08:00:00,B,188.0,23,Norte,15,1.3
4354,2023-07-01 09:00:00,E,473.08,21,Sur,20,2.4
4355,2023-07-01 10:00:00,C,968.39,13,Este,20,2.6
4356,2023-07-01 11:00:00,A,755.46,37,Sur,15,4.3
4357,2023-07-01 12:00:00,D,813.05,47,Este,15,3.1
4358,2023-07-01 13:00:00,C,42.5,26,Norte,0,3.9
4359,2023-07-01 14:00:00,C,473.18,40,Norte,15,1.1
4360,2023-07-01 15:00:00,B,650.15,7,Sur,10,2.9
4361,2023-07-01 16:00:00,D,831.73,46,Este,20,4.6
4362,2023-07-01 17:00:00,E,58.78,39,Norte,15,1.9
4363,2023-07-01 18:00:00,C,853.91,22,Sur,0,1.1
4364,2023-07-01 19:00:00,E,552.92,39,Sur,15,2.7
4365,2023-07-01 20:00:00,C,205.34,23,Sur,20,3.8
4366,2023-07-01 21:00:00,E,324.08,30,Norte,5,2.8
4367,2023-07-01 22:00:00,D,289.11,18,Este,15,2.8
4368,2023-07-01 23:00:00,B,535.55,42,Norte,10,3.7
4369,2023-07-02 00:00:00,D,61.17,18,Oeste,20,2.0
4370,2023-07-02 01:00:00,A,166.95,46,Oeste,0,4.0
4371,2023-07-02 02:00:00,B,814.57,10,Norte,20,1.6
4372,2023-07-02 03:00:00,D,141.28,39,Este,5,2.6
4373,2023-07-02 04:00:00,A,241.06,30,Sur,0,3.6
4374,2023-07-02 05:00:00,C,458.84,26,Oeste,5,4.3
4375,2023-07-02 06:00:00,C,521.95,7,Oeste,5,4.2
4376,2023-07-02 07:00:00,E,765.97,7,Norte,10,3.9
4377,2023-07-02 08:00:00,B,452.86,5,Oeste,15,2.4
4378,2023-07-02 09:00:00,C,791.97,1,Oeste,10,1.5
4379,2023-07-02 10:00:00,B,622.16,46,Sur,10,1.9
4380,2023-07-02 11:00:00,C,121.97,18,Sur,10,4.5
4381,2023-07-02 12:00:00,E,164.77,13,Este,0,4.4
4382,2023-07-02 13:00:00,D,442.66,25,Oeste,15,4.8
4383,2023-07-02 14:00:00,E,402.92,40,Este,15,1.3
4384,2023-07-02 15:00:00,A,746.11,8,Este,0,3.1
4385,2023-07-02 16:00:00,C,584.93,10,Sur,10,3.6
4386,2023-07-02 17:00:00,A,394.25,32,Sur,10,3.8
4387,2023-07-02 18:00:00,A,179.05,17,Norte,5,3.6
4388,2023-07-02 19:00:00,B,234.57,38,Sur,5,4.1
4389,2023-07-02 20:00:00,C,579.75,15,Este,20,2.4
4390,2023-07-02 21:00:00,A,429.2,15,Oeste,5,1.7
4391,2023-07-02 22:00:00,D,519.78,48,Este,15,1.8
4392,2023-07-02 23:00:00,A,178.97,40,Este,0,1.0
4393,2023-07-03 00:00:00,D,666.28,20,Este,10,2.4
4394,2023-07-03 01:00:00,B,854.01,15,Sur,20,1.4
4395,2023-07-03 02:00:00,A,265.36,35,Este,5,2.3
4396,2023-07-03 03:00:00,E,496.6,6,Norte,20,3.5
4397,2023-07-03 04:00:00,B,975.77,30,Oeste,0,4.6
4398,2023-07-03 05:00:00,D,339.91,8,Sur,0,4.4
4399,2023-07-03 06:00:00,B,599.1,31,Este,20,2.0
4400,2023-07-03 07:00:00,A,99.29,48,Norte,20,1.5
4401,2023-07-03 08:00:00,C,609.95,47,Oeste,20,1.8
4402,2023-07-03 09:00:00,C,98.74,32,Este,10,4.9
4403,2023-07-03 10:00:00,D,959.64,45,Oeste,15,3.2
